from,to,status,reason
/united-kingdom/dorchester/orthopaedics/mr-tim-crook,/specialists/mr-tim-crook,301,live listing
/united-kingdom/droitwich-spa/gynaecology/jamila-shahid,/specialists/jamila-shahid,301,live listing
/united-kingdom/dudley-uk/aesthetic-doctors/glow-up-beauty-aesthetics-training,/specialists/glow-up-beauty-aesthetics-training,301,live listing
/united-kingdom/dudley-uk/aesthetic-doctors/like-a-princess-aesthetics,/specialists/like-a-princess-aesthetics,301,live listing
/united-kingdom/dudley-uk/aesthetic-doctors/lynsey-new-aesthetics,/specialists/lynsey-new-aesthetics,301,live listing
/united-kingdom/dudley-uk/aesthetic-doctors/mcs-aesthetics,/specialists/mcs-aesthetics,301,live listing
/united-kingdom/dudley-uk/aesthetic-doctors/reform-aesthetics-by-deanna-baker,/specialists/reform-aesthetics-by-deanna-baker,301,live listing
/united-kingdom/dudley-uk/aesthetic-doctors/thérapie-clinic-dudley,/specialists/thérapie-clinic-dudley,301,live listing
/united-kingdom/dudley-uk/dentistry/amblecote-dental-care-dentist-in-brierley-hill,/specialists/amblecote-dental-care-dentist-in-brierley-hill,301,live listing
/united-kingdom/dudley-uk/dentistry/benson-dental-practice,/specialists/benson-dental-practice,301,live listing
/united-kingdom/dudley-uk/dentistry/clear-smiles-wolverhampton-invisalign-cosmetic-dentistry,/specialists/clear-smiles-wolverhampton-invisalign-cosmetic-dentistry,301,live listing
/united-kingdom/dudley-uk/dentistry/highview-dental-practice,/specialists/highview-dental-practice,301,live listing
/united-kingdom/dudley-uk/dentistry/purity-dental-dudley-dentist,/specialists/purity-dental-dudley-dentist,301,live listing
/united-kingdom/dudley-uk/dentistry/sedgley-dental-care,/specialists/sedgley-dental-care,301,live listing
/united-kingdom/dudley-uk/dermatologist/dudley-group-nhs-foundation-trust,/facilities/dudley-group-nhs-foundation-trust,301,became a facility
/united-kingdom/dudley-uk/dermatologist/skin-etc-medical-aesthetics-clinic,/specialists/skin-etc-medical-aesthetics-clinic,301,live listing
/united-kingdom/dudley-uk/ent-specialist/ear-wax-removal,/specialists/ear-wax-removal,301,live listing
/united-kingdom/dudley-uk/ent-specialist/new-cross-hospital-ent,/facilities/new-cross-hospital,301,became a facility
/united-kingdom/dudley-uk/ent-specialist/the-hearing-care-partnership,/specialists/the-hearing-care-partnership,301,live listing
/united-kingdom/dudley-uk/gynaecology/new-cross-hospital-gynaecology,/facilities/new-cross-hospital,301,became a facility
/united-kingdom/dudley-uk/orthopaedics/guy-morris-orthopaedics,/specialists/guy-morris-orthopaedics,301,live listing
/united-kingdom/dudley-uk/orthopaedics/knee-and-hip-surgeon-birmingham-halesowen-and-stourbridge,/specialists/knee-and-hip-surgeon-birmingham-halesowen-and-stourbridge,301,live listing
/united-kingdom/dudley-uk/orthopaedics/mr-kowshik-jain,/specialists/mr-kowshik-jain,301,live listing
/united-kingdom/dudley-uk/orthopaedics/rsw-medico-legal-ltd,/specialists/rsw-medico-legal-ltd,301,live listing
/united-kingdom/dudley-uk/paediatrics/russells-hall-hospital,/search?specialty=paediatrics&location=Dudley,301,not imported — specialty and town
/united-kingdom/dudley-uk/physiotherapist/ledbrook-private-orthotic-and-prosthetic-clinic,/specialists/ledbrook-private-orthotic-and-prosthetic-clinic,301,live listing
/united-kingdom/dudley-uk/psychologist/counselling-directory,/specialists/counselling-directory,301,live listing
/united-kingdom/dudley-uk/psychologist/dr-natasha-sharma,/specialists/dr-natasha-sharma,301,live listing
/united-kingdom/dudley-uk/psychologist/lewis-psychology-cic,/specialists/lewis-psychology-cic,301,live listing
/united-kingdom/dudley-uk/psychologist/mind-verses-hypnotherapy-wolverhampton,/specialists/mind-verses-hypnotherapy-wolverhampton,301,live listing
/united-kingdom/dudley-uk/psychologist/optimum-therapy,/specialists/optimum-therapy,301,live listing
/united-kingdom/dudley-uk/psychologist/sn-clinic-massage-dudley-sports-massage,/specialists/sn-clinic-massage-dudley-sports-massage,301,live listing
/united-kingdom/dudley-uk/psychologist/the-lighthouse-centre,/specialists/the-lighthouse-centre,301,live listing
/united-kingdom/dudley-uk/psychologist/tim-crisp-counselling,/specialists/tim-crisp-counselling,301,live listing
/united-kingdom/dudley-uk/psychologist/tt-training-academy,/specialists/tt-training-academy,301,live listing
/united-kingdom/dudley-uk/psychologist/turn-the-tide-counselling-with-karen-frances,/specialists/turn-the-tide-counselling-with-karen-frances,301,live listing
/united-kingdom/eastleigh/physio-soton,/search?location=Eastleigh,301,not imported — town only
/united-kingdom/edgbaston/general-practioners/elios-clinics,/search?specialty=general-practice&location=Edgbaston,301,not imported — specialty and town
/united-kingdom/edgbaston/orthopaedics/mr-feiran-wu,/specialists/mr-feiran-wu,301,live listing
/united-kingdom/edgware/orthopaedics/mr-michael-mokawem,/specialists/mr-michael-mokawem,301,live listing
/united-kingdom/edinburgh/envigore,/search?location=Edinburgh,301,not imported — town only
/united-kingdom/edinburgh/physis-physiotherapy,/search?location=Edinburgh,301,not imported — town only
/united-kingdom/elland/gynaecology/chin-hooi-gan,/specialists/chin-hooi-gan,301,live listing
/united-kingdom/enfield/dentistry/bullsmoor-dental-aesthetics-clinic,/search?specialty=dentistry&location=Enfield,301,not imported — specialty and town
/united-kingdom/ent-surgeon/dr-hiba-al-reefy,/specialists/dr-hiba-al-reefy,301,live listing
/united-kingdom/ent-surgeon/mr-christian-west,/specialists/mr-christian-west,301,live listing
/united-kingdom/ent-surgeon/mr-dermot-burke,/specialists/mr-dermot-burke,301,live listing
/united-kingdom/erskine/dentistry/erskine-dental-care-dental-implant-centre,/search?specialty=dentistry&location=Erskine,301,not imported — specialty and town
/united-kingdom/exeter/cathedral-physiotherapy,/search?location=Exeter,301,not imported — town only
/united-kingdom/farnham/orthopaedics/mr-richard-hargrove,/specialists/mr-richard-hargrove,301,live listing
/united-kingdom/farnham/orthopaedics/mr-seb-sturridge,/specialists/mr-seb-sturridge,301,live listing
/united-kingdom/forest-row/dentistry/smile-with-vips,/search?specialty=dentistry&location=Forest%20Row,301,not imported — specialty and town
/united-kingdom/general-practioners/dr-george-ross,/search?specialty=general-practice&location=London,301,not imported — specialty and town
/united-kingdom/general-practioners/mr-bav-raindi,/search?specialty=general-practice&location=London,301,not imported — specialty and town
/united-kingdom/general-practioners/mr-dave-baker,/specialists/mr-dave-baker,301,live listing
/united-kingdom/general-practioners/mr-mark-wilkinson,/search?specialty=general-practice&location=London,301,not imported — specialty and town
/united-kingdom/general-practioners/mrs-caroline-wright,/search?specialty=general-practice&location=London,301,not imported — specialty and town
/united-kingdom/glasgow/dentistry/michael-kelly-dentistry,/search?specialty=dentistry&location=Glasgow,301,not imported — specialty and town
/united-kingdom/glasgow/general-practioners/certified-peptides,/search?specialty=general-practice&location=Glasgow,301,not imported — specialty and town
/united-kingdom/great-missenden/orthopaedics/mr-kinner-davda,/specialists/mr-kinner-davda,301,live listing
/united-kingdom/great-missenden/orthopaedics/mr-shibu-krishnan,/specialists/mr-shibu-krishnan,301,live listing
/united-kingdom/great-warley/ent-surgeon/bhik-kotecha,/specialists/bhik-kotecha,301,live listing
/united-kingdom/halsall/orthopaedics/ravi-pydisetty,/specialists/ravi-pydisetty,301,live listing
/united-kingdom/happy-puzzle,/,301,nothing known
/united-kingdom/harpenden/gynaecology/constantin-durnea,/specialists/constantin-durnea,301,live listing
/united-kingdom/harpenden/orthopaedics/mr-adam-rumian,/specialists/mr-adam-rumian,301,live listing
/united-kingdom/harpenden/orthopaedics/mr-harish-parmar,/specialists/mr-harish-parmar,301,live listing
/united-kingdom/harpenden/orthopaedics/mr-joby-george-malal,/specialists/mr-joby-george-malal,301,live listing
/united-kingdom/harrogate/orthopaedics/mr-david-duffy,/specialists/mr-david-duffy,301,live listing
/united-kingdom/harrow/general-practioners/sami-mirza,/search?specialty=general-practice&location=158-160%20Kenton%20Rd,301,not imported — specialty and town
/united-kingdom/harrow/gynaecology/tilottama-nandy,/specialists/tilottama-nandy,301,live listing
/united-kingdom/harrow/orthopaedics/mr-garth-allardice,/specialists/mr-garth-allardice,301,live listing
/united-kingdom/harrow/orthopaedics/mr-ghias-bhattee,/specialists/mr-ghias-bhattee,301,live listing
/united-kingdom/harrow/orthopaedics/mr-jay-smith,/specialists/mr-jay-smith,301,live listing
/united-kingdom/harrow/orthopaedics/sherif-el-tawil,/specialists/sherif-el-tawil,301,live listing
/united-kingdom/headington/orthopaedics/mr-chris-little,/specialists/mr-chris-little,301,live listing
/united-kingdom/headington/orthopaedics/mr-nicholas-riley,/specialists/mr-nicholas-riley,301,live listing
/united-kingdom/hemel-hempstead/gynaecology/mr-arvind-mittal,/specialists/mr-arvind-mittal,301,live listing
/united-kingdom/hemel-hempstead/orthopaedics/mr-andrew-irwin,/specialists/mr-andrew-irwin,301,live listing
/united-kingdom/hemel-hempstead/orthopaedics/mr-ben-rudge,/specialists/mr-ben-rudge,301,live listing
/united-kingdom/hemel-hempstead/orthopaedics/mr-edmund-leong,/specialists/mr-edmund-leong,301,live listing
/united-kingdom/hemel-hempstead/orthopaedics/mr-tony-corner,/specialists/mr-tony-corner,301,live listing
/united-kingdom/hemel-hempstead/orthopaedics/mr-yegappan-kalairajah,/specialists/mr-yegappan-kalairajah,301,live listing
/united-kingdom/hove/home-physio-company,/search?location=Hove,301,not imported — town only
/united-kingdom/ilford/ent-surgeon/kiran-jumani,/specialists/kiran-jumani,301,live listing
/united-kingdom/ilford/orthopaedics/mr-mahesh-r-akula,/specialists/mr-mahesh-r-akula,301,live listing
/united-kingdom/ilford/orthopaedics/mr-shobhit-verma,/specialists/mr-shobhit-verma,301,live listing
/united-kingdom/impington/orthopaedics/mr-andrzej-s-wojcik,/specialists/mr-andrzej-s-wojcik,301,live listing
/united-kingdom/impington/orthopaedics/mr-christopher-rees-gooding,/specialists/mr-christopher-rees-gooding,301,live listing
/united-kingdom/impington/orthopaedics/mr-michael-barrett,/specialists/mr-michael-barrett,301,live listing
/united-kingdom/impington/orthopaedics/professor-stephen-mcdonnell,/specialists/professor-stephen-mcdonnell,301,live listing
/united-kingdom/kettering/gynaecology/ami-shukla,/specialists/ami-shukla,301,live listing
/united-kingdom/kidlington/oxford-physios,/search?location=Kidlington,301,not imported — town only
/united-kingdom/kingston-upon-thames/general-practioners/lowri-bailey,/search?specialty=general-practice&location=184%20Coombe%20Ln%20W,301,not imported — specialty and town
/united-kingdom/kingston-upon-thames/orthopaedics/mr-arvind-mohan,/specialists/mr-arvind-mohan,301,live listing
/united-kingdom/kingston-upon-thames/orthopaedics/mr-khalid-al-dadah,/specialists/mr-khalid-al-dadah,301,live listing
/united-kingdom/kingston-upon-thames/orthopaedics/mr-nashat-siddiqui,/specialists/mr-nashat-siddiqui,301,live listing
/united-kingdom/kingston-upon-thames/orthopaedics/mr-palanisamy-ramesh,/specialists/mr-palanisamy-ramesh,301,live listing
/united-kingdom/lanark-lanarkshire/general-practioners/alessia-renganeschi-adhd-her-northern-lights-therapy,/search?specialty=general-practice&location=Lanark%20Lanarkshire,301,not imported — specialty and town
/united-kingdom/leeds/leeds-physiotherapy-clinic,/search?location=Leeds,301,not imported — town only
/united-kingdom/leeds/orthopaedics/mr-james-hahnel,/specialists/mr-james-hahnel,301,live listing
/united-kingdom/leicester/ent-specialist/rang-jah,/search?specialty=ent&location=Leicester,301,not imported — specialty and town
/united-kingdom/lenzie/general-practioners/frowndocs-lenzie,/search?specialty=general-practice&location=Lenzie,301,not imported — specialty and town
/united-kingdom/littleover/gynaecology/mr-summi-abdul,/specialists/mr-summi-abdul,301,live listing
/united-kingdom/liverpool/liverpool-physio,/search?location=Liverpool,301,not imported — town only
/united-kingdom/liverpool/orthopaedics/mr-andrew-p-molloy,/specialists/mr-andrew-p-molloy,301,live listing
/united-kingdom/livingston/randex,/search?location=Livingston,301,not imported — town only
/united-kingdom/london/dentistry/smilepod-bank,/search?specialty=dentistry&location=London,301,not imported — specialty and town
/united-kingdom/london/dermatologist/6927,/search?specialty=aesthetics-specialists&location=London,301,not imported — specialty and town
/united-kingdom/london/dermatologist/6931,/search?specialty=aesthetics-specialists&location=London,301,not imported — specialty and town
/united-kingdom/london/ent-surgeon/florian-bast,/specialists/florian-bast,301,live listing
/united-kingdom/london/ent-surgeon/hassan-elhassan,/specialists/hassan-elhassan,301,live listing
/united-kingdom/london/ent-surgeon/ian-lilly,/specialists/ian-lilly,301,live listing
/united-kingdom/london/ent-surgeon/jahangir-ahmed,/specialists/jahangir-ahmed,301,live listing
/united-kingdom/london/ent-surgeon/paul-stimpson,/specialists/paul-stimpson,301,live listing
/united-kingdom/london/ent-surgeon/thomas-jacques,/specialists/thomas-jacques,301,live listing
/united-kingdom/london/ent-surgeon/yogesh-bajaj,/specialists/yogesh-bajaj,301,live listing
/united-kingdom/london/general-practioners/amarjit-raindi,/specialists/amarjit-raindi,301,live listing
/united-kingdom/london/general-practioners/beata-durtan,/search?specialty=general-practice&location=London,301,not imported — specialty and town
/united-kingdom/london/general-practioners/cliona-o-connell,/specialists/cliona-o-connell,301,live listing
/united-kingdom/london/general-practioners/daniel-gordon,/specialists/daniel-gordon,301,live listing
/united-kingdom/london/general-practioners/dhara-pannick,/specialists/dhara-pannick,301,live listing
/united-kingdom/london/general-practioners/di-loudon,/specialists/di-loudon,301,live listing
/united-kingdom/london/general-practioners/dr-james-wilson-clinical-oncologist,/search?specialty=general-practice&location=London,301,not imported — specialty and town
/united-kingdom/london/general-practioners/elaine-tickle,/search?specialty=general-practice&location=88%20Harley%20St,301,not imported — specialty and town
